GP,MIN,PTS,AST,REB,PTS_PER_MIN,Season_type_Playoffs,Season_type_Regular%20Season
-0.9434536890265303,-0.9131878714276115,-0.852771620797394,-0.6903528639969175,-0.8255491422443201,-0.17880689603746894,0.0,1.0
1.3836846862270822,1.92323399562433,2.3607675284045357,2.690968177047488,0.7297561326649996,0.09554418349197823,0.0,1.0
1.3836846862270822,1.862642874298788,2.404576803092934,1.1669924965767702,3.5175674744835916,0.10973588449999613,0.0,1.0
-1.0866622044267527,-0.7490869178376015,-0.6156861342484145,-0.6427286239822075,-0.5849170053715574,0.05807675990371578,1.0,0.0
-0.15580685432530755,-0.5332310481153576,-0.38375468001571705,-0.5665298399586717,0.07828864015581288,0.06979098013068935,0.0,1.0
-1.1940685909769193,-0.9662051025874608,-0.852771620797394,-0.6713031679910335,-0.802072836207953,-0.06112920889249331,0.0,1.0
-0.4064217562756966,-0.7112174670091377,-0.7007276674670702,-0.6713031679910335,-0.5379643932988233,-0.08634585613784523,0.0,1.0
-1.1582664621268637,-1.0091238135263865,-0.8940038793276514,-0.7189274080057435,-0.854894524789779,-0.3132956813460125,1.0,0.0
-0.7644430447762524,-0.37670398469104044,-0.23944177515981643,-0.09981228781451428,-0.30320133293515233,0.05981276915802953,1.0,0.0
0.5960378515258595,0.005777468676444317,-0.2136716135784056,-0.09028743981157229,-0.0332238135169308,-0.06914428014407216,0.0,1.0
0.560235722675804,0.044909234532523615,-0.3605615345924473,0.09068467224432548,0.08415771666490465,-0.12884882693654792,0.0,1.0
-0.47802601397580774,-0.5180832677839721,-0.5022974232902069,-0.49033105593513576,-0.41471378660789604,-0.027965876286943622,0.0,1.0
-0.37061962742564103,-0.572362813971437,-0.5976470211414269,-0.1569613758321662,-0.37949932755334537,-0.07163614524472328,0.0,1.0
0.6676421092259707,-0.11919171905748635,-0.3296373406947543,0.3669052643296431,-0.3325467154806112,-0.0828737447647022,0.0,1.0
-0.9792558178765859,-0.7983172039146045,-0.6491873443042485,-0.6046292319704396,-0.6201314644261081,0.08376202389847906,0.0,1.0
-0.19160898317536315,-0.4625414065688918,-0.5022974232902069,-0.20458561584687615,-0.5907860818806492,-0.056052031594771415,0.0,1.0
1.3478825573770268,2.452143992195208,2.427769948516204,1.5575112646973917,3.5821273160836014,0.04052425659947326,0.0,1.0
-1.229870719826975,-1.0103861285540021,-0.8914268631695103,-0.7094025600028014,-0.8372872952625037,-0.2551034184721235,1.0,0.0
1.56269533047736,1.1140900629228194,0.6444747670825748,0.17640830427080337,1.0349481111377719,-0.04700431804161812,0.0,1.0
1.5984974593274157,2.3650442552897415,2.4509630939394738,1.9480300328180131,3.6995088462654366,0.05214393299488953,0.0,1.0
-1.2656728486770306,-1.0217469638025412,-0.8940038793276514,-0.7284522560086855,-0.8607636012988708,-0.3132956813460125,1.0,0.0
1.4194868150771378,1.321109727451755,0.5001618622266742,0.17640830427080337,0.9469119635013953,-0.09326009812447399,0.0,1.0
1.56269533047736,2.112581249766649,1.9561759915763857,2.3861730409533446,1.0701625701923225,0.02312906959921336,0.0,1.0
1.56269533047736,1.7515591518686273,1.2655356611945756,0.6145513124061348,0.5712910669195218,-0.02526909718056623,0.0,1.0
-0.5138281428258633,-0.8765807356267631,-0.8038083137927134,-0.7094025600028014,-0.6905603825352093,-0.09079585271055438,0.0,1.0
-1.1582664621268637,-1.0116484435816175,-0.8888498470113692,-0.7189274080057435,-0.854894524789779,-0.18721244511925292,1.0,0.0
1.3120804285269712,1.1027292276742802,0.6341667024500105,0.3954798083384691,0.9351738104832117,-0.04737739178180941,0.0,1.0
0.6318399803759152,-0.04723976248340506,-0.3863316961738581,-0.5284304479469037,0.2602300119376578,-0.12124621585628333,0.0,1.0
-1.2656728486770306,-1.0255339088853876,-0.8940038793276514,-0.7284522560086855,-0.8607636012988708,-0.3132956813460125,0.0,1.0
0.5244335938257484,0.10802498591329668,-0.1569772580993018,-0.4427068159204258,0.13111032873763884,-0.07262957081751474,0.0,1.0
0.560235722675804,-0.37544166966342496,-0.5770308918762982,0.10020952024726747,-0.5027499342442726,-0.13296733185890283,0.0,1.0
-0.47802601397580774,-0.3855401898843487,-0.33736838916917755,-0.49033105593513576,-0.4440591691533549,0.008365488240366342,0.0,1.0
-0.44222388512575217,-0.7440376577271397,-0.7548450067880329,-0.4046074239086579,-0.7785965301715859,-0.1309252860894495,0.0,1.0
0.4170272072755817,-0.00179642148924845,-0.1672853227318661,0.9955452325238143,-0.40884471009880424,-0.05057051423310947,0.0,1.0
0.3812250784255261,0.6773290633678697,0.22442113330557842,0.3097561763119912,1.3518782426287275,-0.07009512791306287,0.0,1.0
1.2762782996769155,0.24056806381292012,0.025990889128715063,0.16688345626786139,-0.5086190107533644,-0.044301366607248475,0.0,1.0
0.8824548823263042,0.07268016514006377,-0.43787201933667974,-0.18553591984099216,0.4245641541922275,-0.15956388241051458,0.0,1.0
0.9540591400264153,1.6556232097698522,3.213759876749234,4.9293074577388545,0.5771601434286135,0.2541678816058599,0.0,1.0
-1.1582664621268637,-0.9763036228083846,-0.8063853299508545,-0.6903528639969175,-0.8431563717715954,0.32972882341046145,0.0,1.0
-0.9792558178765859,-0.9851398280016928,-0.8656567015880995,-0.7189274080057435,-0.7785965301715859,-0.06112920889249331,0.0,1.0
